classifieds_unique_listing_id,text_stop_stem,label1,label2,label3
class_u_0000001957,bird cage cockiteel bird cage cockiteel sale asap,0,0,0
class_u_0000001959,babi lovebird hand rais babi lovebird age hand rais week nice healthi call messag,0,0,0
class_u_0000001961,race pigeon race pigeon color ea left bring box email,0,1,NA
class_u_0000001966,babi budgi babi budgi photo readi start moult,0,0,0
class_u_0000001967,chicken coop lay hen lay hen provid singl egg day come chicken coop hous chicken provid hay food shell grit girl hen tame friend love children perfect compani recent move properti happi readi forev home,0,1,NA
class_u_0000001972,hand rais babi quaker beauti hand rais quaker parrot smart inquisit fun love parrot love play follow whilst play toy swing ladder bird practic chirp whistl human interact avian specialist largest divers rang cage indoor cover patio aviari seed pellet har feed water contain medic worm lice mite spray antibiot vitamin calcium supplement bird stand bird hut bird toy pet friend quaker parrot blue green green quaker blue weekend discount purchas complet set bird green bird complet set blue complet set dna sex bird dna sex quaker cost extra babi home sell carri cage bring box carri cage pick bird quot gumtre ad purchas receiv discount price advertis visit bird day week botani alexandria time pm monday friday pm saturday pm sunday email text,0,0,0
class_u_0000001978,budgi sale budgi sale colour male femal call mobil,0,0,0
class_u_0000001987,macaw blue gold macaw half breed hen oo pet gumtre messag answser,0,0,0
class_u_0000001989,hang bird cage round bird cage mm diamet,1,0,0
class_u_0000001992,breed pair conur parrot sale cage breed pair conur parrot sale friend bird suit avairi love talk danc cage suppli extra cost,0,0,0
class_u_0000001995,ultra tame green wing macaw regret sell month green wing macaw stainless steel ring dna sex femal handrais week amaz love natur ultra tame quiet rais indoor kid har train regular eat pellet fresh fruit veggi macaw nut mix treat sell experienc macaw time want rid ensur love home time effort silli offer slight negoti genuin buyer,0,0,0
class_u_0000001997,blue hand rais mask lovebird blue hand rais lovebird sell left love home asap sell discount time sweet discount pick kingsley readi,0,0,0
class_u_0000001998,blue gold macaw handrais babi list sale gorgeous handrais blue gold macaw friend beauti feather health deliveri option contact trish,0,0,0
class_u_0000001999,weero nice colour bird month parent aprox,0,0,0
class_u_0000002000,budgi male week golden unusu unusu golden face budgi bird golden texa clearbodi clearbodi blue mum golden blue dad similar worm male sell seed cage box tel,0,0,0
class_u_0000002003,bird cage huge sale super cheap bird cage pre excel condit perfect bird includ budgi canari finch lovebird parrotlet cockatiel ect easi clean bottom slide tray door hand tame easi access size mm wide mm mm deep cage bargain sell price ea firm,1,0,0
class_u_0000002004,peac dove aviari bred peac dove licens requir establish coloni pr pic internet locat bega nsw south coast,0,0,0
class_u_0000002005,amazon breed pair babi sell excel breed pair yellow crown babi pair brilliant breed pair bred bird reluct sale due downsiz settl breed season take pay freight interst bob,0,0,0
class_u_0000002007,budgi male femal cage breath box ono budgi male femal cage breath box ono,0,0,0
class_u_0000002011,white ringneck femal sold pick tomorrow white yrs femal ringneck sale lost partner home partner lot babi mite worm treat,0,0,0
class_u_0000002012,lorikeet bargain lorikeet origin hand rais whistl peekaboo friend joy bird,0,0,0
class_u_0000002013,beauti goldfinch male top qualiti goldfish male choos brand cage call joe,0,0,0
class_u_0000002016,tame babi budgi week age train pet companion perfect gift,0,0,0
class_u_0000002017,want buy malabar parrot buy malabar parrot sale come breed season contact,0,0,1
class_u_0000002021,babi gouldian sale babi gouldian sale white chest orang black head hard babi,0,0,0
class_u_0000002022,budgi bond breed pair blue violet type opalin spangl male opalin black wing femal spangl white wing bond pair readi breed colbalt blue mix violet colour eye month relat hold pen bond month worm regulari don sell cage box seed tel,0,0,0
class_u_0000002026,pet qualiti japanes bantam cocker week cocker friend dude hes matur handsom rooster,0,1,NA
class_u_0000002032,cocktail pair pair healthi bond pair readi breed nice colour pair,1,0,0
class_u_0000002033,race pigeon race pigeon stock bird proven line cock hen blood line gooder son didiamond sagger jurion barker ferguson silver shadow vanloon gabi vandenabeel sa bloodlin wrong bird race genuin reason sale ph,0,1,NA
class_u_0000002037,want pigeon lost race pigeon inform,0,1,NA
class_u_0000002043,want want babi bird hand rais im experienc hand rais varieti bird babi bird hand rais budgi hand rais budgi bigger cockatiel ekki,0,0,1
class_u_0000002045,handrais cocatoo mimi yr handrais cockatoo prefer home cockatoo kno cocatoo loud,0,0,0
class_u_0000002048,babi budgi week north brisban babi budgi oliv yellow greyw quiet calm person perfect age tame rais seed fresh food wing clip father oliv english budgi mother creamino readi forev home juli,0,0,0
class_u_0000002049,silki chick pick mount burr sa,0,1,NA
class_u_0000002050,bond pair bill corella hen galah matur bond pair bill male corella femal galah sell cheap neg,0,0,0
class_u_0000002053,green cheek conur breed pair pluscag breed box breed pair bread babi cage breed box cage standvx condit morayfield,0,0,0
class_u_0000002055,qualiti pakistani pigeon sale pure bloodlin pakistani pigeon pigeon sale buy call text info,0,1,NA
class_u_0000002058,race pigeon race pigeon,0,1,NA
class_u_0000002064,femal white pearl cockatiel cage sale femal white pearl cockatiel cage nest box sale proven breeder male flew grey photo tame frighten sale price bird cage separ,0,0,0
class_u_0000002074,pigeon sale pigeon sale rare color racer breed bird healthi price start feel free call anytim mobil,0,1,NA
class_u_0000002079,free rang egg free rang chicken duck egg due excess suppli famili dozen,0,1,NA
class_u_0000002082,tame babi eclectus sell friend month ecki hand feed vetafarm neocar week sibl male femal eat fresh fruit veggi mix seed paradis pellet day txt ll answer phone,0,0,0
class_u_0000002083,lovebird peachfac pie blue hand feed pie blue purpl tail healthi week babi experi hand feed firm age wean neocar vetafarm kg,0,0,0
class_u_0000002086,parrot perch stand custom built design parrot perch castor stylish hose clean stand metr tall cm stainless steel base custom design size,1,0,0
class_u_0000002090,budgi budgi sale sold fed fresh green excel qualiti seed mix male femal pair breed age firm price pick endeavour hill,0,0,0
class_u_0000002093,hand rear seneg parrot hand rear seneg parrot wean readi home bird month friend time bond owner messag ill,0,0,0
class_u_0000002094,donek sale pair blue donek pair,0,1,NA
class_u_0000002095,rooster free beauti rooster home,0,1,NA
class_u_0000002097,bird cage excel condit bird cage day dimens cm cm cm purchas onlin,1,0,0
class_u_0000002099,want want babi handrais experienc handrais babi handrais vast varieti bird,0,0,1
class_u_0000002100,budgi free yellow femal budgi look cage rid due unforeseen circumst cage stand love owner,0,0,0
class_u_0000002101,aviari budgi nice aviari budgi sale kardinya extra ring text conrad deliv close,0,0,0
class_u_0000002104,budgi month assort budgi sale,0,0,0
class_u_0000002105,budgi nest box budgi nest box ea suitabl bourk turk similar size parrot,1,0,0
class_u_0000002106,beauti african grey gorgeous mth girl hand feed age week human bird extrem tame love cuddl love head scratch kiss imit wolf whistl start talk scratch goodnight word mumbl moment african grey intellig parrot vocab yr regrett sale due travel interst option bubba home afford meet,0,0,0
class_u_0000002114,df pie hen sale df pie hen age laid egg pair ve mate cage,0,0,0
class_u_0000002125,free flight aviari sale prefer job lot vari size bird anim flight cage frame stand parrot budgi finch chicken rabbit guinea pig prefer job lot reason offer consid medium want sell profit,1,0,0
class_u_0000002129,cockatiel cage sell tame cockatiel cage tame enjoy scratch chill shoulder approxim month brother haven dna test name dr jeckyl hyde cage toy,0,0,0
class_u_0000002141,aviari convent wide depth height deliv sydney metro fee call kevin detail,1,0,0
class_u_0000002143,goldfinch sale want sell goldfinch travel oversea awhil don care im male doubt abot healthi sell individu cage includ messag,0,0,0
class_u_0000002145,bond cockatiel whistl adam famili tune lot ador time won time bird regim guy unreal friend,0,0,0
class_u_0000002147,pigeon baldi donek kara boska red black silver blue stock bird fli bird bird buy lot save singl pair negoti lalor melbourn,0,1,NA
class_u_0000002148,bird breed pair indain ringneck pair indain ringneck breed age breed season don want coz alot bird appl veget call text aviri bird hand rais,0,0,0
class_u_0000002150,budgi nest box sale sunday timber budgi nestbox condit concav bottom complet slide door perch season grab bargain stock,1,0,0
class_u_0000002158,club rung budgi club rung budgi month age healthi readi cockbird hen select shown photo split recess pi split ino yellow domin pi text call quick repli,0,0,0
class_u_0000002162,want budgi want male femal budgi,0,0,1
class_u_0000002164,want wtb yellow gouldian want buy yellow gouldian call scotti,0,0,1
class_u_0000002168,english type budgi sale english budgi pi normal clearbodi,0,0,0
class_u_0000002170,budgi cage sale breed pair budgi sturdi cage breed box sale,0,0,0
class_u_0000002172,cockatiel beauti cockatiel sale send beauti colour spring fantast averi parent averi rais handl modburi height para hill contact robyn gum tree messag,0,0,0
class_u_0000002173,male crest race pigeon sale male crest race pigeon sale,0,1,NA
class_u_0000002175,bond pair galah cage sale bond pair galah cage month haven breed,0,0,0
class_u_0000002176,bird cage wheel xx leg cm condit phone call,1,0,0
class_u_0000002183,bird avori sale pair ring neck dollar pair male ring neck talk word cage dollar love bird peach mask dollar lot zebra finch dollar lot pair redrump babi dollar coctl dollar budg dollar chicken free call fo inform con,0,NA,NA
class_u_0000002187,alexandrin hand tame sad home alexandrin day week bird start play due bore live close quarter don want neighbour annoy put won alex girl guess lot word talk lot hard beak touch grab kiss cuddl scare bird won step hand cage stand hop stick step worri ezra bought month ago month dna sex tad grumpi stand bit pain perch cuddl pat won bite hand pick word alex talk injur belli week ago ve monitor doesn bother spoilt rotten home free roam stand healthi seed nut mix cut fruit veg regular sleep cage bought brand month ago want home peopl care attent requir hous kid cat indoor bird busi hous price bird cage,0,0,0
class_u_0000002203,cockatiel plum head parrot aviari bird tame haven hand rais messag won answer phone won transport colour cockatiel plum head parrot sex season haven colour,0,0,0
class_u_0000002205,rainbow lorikeet,0,0,0
class_u_0000002209,femal ringneck femal ringneck sale colour green age month bird cage semi tame friend bite train train day perfect bread,0,0,0
class_u_0000002211,genuin breed pair eclectus parrot sell true genuin breed pair eclectus parrot bird stun pair yo perfect feather healthi strong bird sell buy bird male white nail mean price firm pair genuin breed pair prime call,0,0,0
class_u_0000002215,golden pheasant trio golden pheasant male femal trio msg,0,1,0
class_u_0000002216,handmad bird hous nest box dimens height mm width mm depth mm,1,0,0
class_u_0000002217,bird averi wheel heavi duti base ft tall ft wide trailer transport pick anytim,1,0,0
class_u_0000002219,hand tame babi budgi hand tame week babi budgi sweet pair sibl wouldn separ bond eat rang food sit hand cage love sing text prefer,0,0,0
class_u_0000002224,aviari bird sell aviari bird breed pair quaker blue male irn yellow male irn green male irn femal purpl pie breed pair black white cockatiel unpair cockatiel lot upload photo,0,0,0
class_u_0000002225,bird cage bird cage condit anymor,1,0,0
